part2,20170502SongRuoXuan,daxp-Yi_jia_ren-Mu_gui_ying-nacta,daxp-Yi_jia_ren-Mu_gui_ying-nacta.wav,professional,“一家人闻边报雄心振奋”——《穆桂英挂帅》（）,dan,xipi,sanban,,NACTA,宋若萱,“一家人闻边报雄心振奋”——《穆桂英挂帅》（）
part2,20170502SongRuoXuan,daxp-Zi_cong_gong-Yu_tang_chun-nacta,daxp-Zi_cong_gong-Yu_tang_chun-nacta.wav,professional,“自从公子回院去”——《玉堂春》（）,dan,xipi,erliu,,NACTA,宋若萱,“自从公子回院去”——《玉堂春》（）
part2,20170424SunYuZhu,daeh-Yi_sha_shi-Suo_lin_nang-nacta,daeh-Yi_sha_shi-Suo_lin_nang-nacta.wav,professional,“一霎时把七情俱已昧尽”——《锁麟囊》（）,dan,erhuang,manban; kuaisanyan,,NACTA,孙钰竹,
part2,20170424SunYuZhu,daspd-Pa_liu_shui_Suo_lin_nang-nacta,daspd-Pa_liu_shui_Suo_lin_nang_take1-nacta.wav,professional,“怕流水年华春去渺”——《锁麟囊》（）,dan,sipingdiao,--,,NACTA,孙钰竹,“怕流水年华春去渺”——《锁麟囊》（）
part2,20170424SunYuZhu,,daspd-Pa_liu_shui_Suo_lin_nang_take2-nacta.wav,professional,,dan,,,,NACTA,孙钰竹,
part2,20170424SunYuZhu,,daspd-Pa_liu_shui_Suo_lin_nang_take3-nacta.wav,professional,,dan,,,,NACTA,孙钰竹,
part2,20170424SunYuZhu,daxp-Dang_ri_li-Suo_lin_nang-nacta,daxp-Dang_ri_li-Suo_lin_nang-nacta.wav,professional,“当日里好风光忽觉转变”——《锁麟囊》（）,dan,xipi,yuanban,,NACTA,孙钰竹,“当日里好风光忽觉转变”——《锁麟囊》（）
part2,20170424SunYuZhu,daxp-Duo_meng_lin-Wu_jia_po-nacta,daxp-Duo_meng_lin-Wu_jia_po_take1-nacta.wav,professional,“多蒙邻居对我言”——《武家坡》（）,dan,xipi,manban,,NACTA,孙钰竹,“多蒙邻居对我言”——《武家坡》（）
part2,20170424SunYuZhu,,daxp-Duo_meng_lin-Wu_jia_po_take2-nacta.wav,professional,,dan,,,,NACTA,孙钰竹,
part2,20170424SunYuZhu,,daxp-Duo_meng_lin-Wu_jia_po_take3_daoban-nacta.wav,professional,,dan,,,,NACTA,孙钰竹,
part2,20170424SunYuZhu,daxp-Er_ting_de-Suo_lin_nang-nacta,daxp-Er_ting_de-Suo_lin_nang_take1-nacta.wav,professional,“耳听得悲声惨心中如捣”——《锁麟囊》（）,dan,xipi,liushui,,NACTA,孙钰竹,“耳听得悲声惨心中如捣”——《锁麟囊》（）
part2,20170424SunYuZhu,,daxp-Er_ting_de-Suo_lin_nang_take2-nacta.wav,professional,,dan,,,,NACTA,孙钰竹,
part2,20170424SunYuZhu,,daxp-Er_ting_de-Suo_lin_nang_take3-nacta.wav,professional,,dan,,,,NACTA,孙钰竹,
part2,20170424SunYuZhu,daxp-Zhe_cai_shi-Suo_lin_nang-nacta,daxp-Zhe_cai_shi-Suo_lin_nang_first_half-nacta.wav,professional,“这才是人生难预料”——《锁麟囊》（）,dan,xipi,liushui,,NACTA,孙钰竹,
part2,20170424SunYuZhu,,daxp-Zhe_cai_shi-Suo_lin_nang-nacta.wav,professional,,dan,,,,NACTA,孙钰竹,
part2,20170425SunYuZhu,daeh-Wei_kai_yan-Dou_e_yuan-nacta,daeh-Wei_kai_yan-Dou_e_yuan-nacta.wav,professional,“未开言思往事心中惆怅”——《窦娥冤》（）,dan,erhuang,manban,,NACTA,孙钰竹,“未开言思往事心中惆怅”——《窦娥冤》（）
part2,20170425SunYuZhu,daxp-Chui_qiu_ting-Suo_lin_nang-nacta,daxp-Chui_qiu_ting-Suo_lin_nang_first_line-nacta.wav,professional,“春秋亭外风雨暴”——《锁麟囊》（）,dan,xipi,erliu; liushui,,NACTA,孙钰竹,
part2,20170425SunYuZhu,,daxp-Chui_qiu_ting-Suo_lin_nang-nacta.wav,professional,,dan,,,,NACTA,孙钰竹,
part2,20170425SunYuZhu,daxp-Huan_zhu_shan-Suo_lin_nang-nacta,daxp-Huan_zhu_shan-Suo_lin_nang_first_half-nacta.wav,professional,“换珠衫依旧是当年容样”——《锁麟囊》（）,dan,xipi,erliu,,NACTA,孙钰竹,“换珠衫依旧是当年容样”——《锁麟囊》（）
part2,20170425SunYuZhu,,daxp-Huan_zhu_shan-Suo_lin_nang-nacta.wav,professional,,dan,,,,NACTA,孙钰竹,
part2,20170425SunYuZhu,daxp-Xin_feng_zhe-Suo_lin_nang-nacta,daxp-Xin_feng_zhe-Suo_lin_nang_take1-nacta.wav,professional,“欣逢这日回家探望”——《锁麟囊》（）,dan,xipi,yuanban,,NACTA,孙钰竹,“欣逢这日回家探望”——《锁麟囊》（）
part2,20170506LiuHaiLin,daeh-Bie_yuan_zhong-Mei_fei-ustb,daeh-Bie_yuan_zhong-Mei_fei-ustb.wav,amateur,“别院中起笙歌因风送听”——《梅妃》（）,nandan,erhuang,manban,,USTB,柳海林,
part2,20170506LiuHaiLin,daeh-Shuo_shen_me-Qiu_jin-ustb,daeh-Shuo_shen_me-Qiu_jin-ustb.wav,amateur,“说什么妇女们国事莫管”——《秋瑾》（）,nandan,erhuang,sanyan; yuanban,,USTB,柳海林,“说什么妇女们国事莫管”——《秋瑾》（）
part2,20170506LiuHaiLin,daeh-Tian_di_tai-Er_jin_gong-ustb,daeh-Tian_di_tai-Er_jin_gong-ustb.wav,amateur,“天地泰日月光秋高气爽”——《二进宫》（）,nandan,erhuang,manban,,USTB,柳海林,“天地泰日月光秋高气爽”——《二进宫》（）
part2,20170506LiuHaiLin,daeh-Wang_chun_e-San_niang_jiao-ustb,daeh-Wang_chun_e-San_niang_jiao-ustb.wav,amateur,“王春娥下机房自思自叹”——《三娘教子》（）,nandan,erhuang,manban,,USTB,柳海林,“王春娥下机房自思自叹”——《三娘教子》（）
part2,20170506LiuHaiLin,daeh-Wei_kai_yan-Dou_e_yuan-ustb,daeh-Wei_kai_yan-Dou_e_yuan-ustb.wav,amateur,“未开言思往事心中惆怅”——《窦娥冤》（）,nandan,erhuang,manban,,USTB,柳海林,
part2,20170506LiuHaiLin,daeh-Xiu_hong_qi-Jiang_jie-ustb,daeh-Xiu_hong_qi-Jiang_jie-ustb.wav,amateur,“线儿长长针儿密”——《江姐》（）,nandan,erhuang,yuanban; manban,,USTB,柳海林,“线儿长长针儿密”——《江姐》（）
part2,20170506LiuHaiLin,daxp-Chun_qiu_ting-Suo_lin_nang-ustb,daxp-Chun_qiu_ting-Suo_lin_nang-ustb.wav,amateur,“春秋亭外风雨暴”——《锁麟囊》（）,nandan,xipi,erliu; liushui,,USTB,柳海林,
part2,20170506LiuHaiLin,daxp-Dang_ri_li-Suo_lin_nang-ustb,daxp-Dang_ri_li-Suo_lin_nang-ustb.wav,amateur,“当日里好风光忽觉转变”——《锁麟囊》（）,nandan,xipi,yuanban,,USTB,柳海林,
part2,20170506LiuHaiLin,daxp-Qiao_lou_shang-Huang_shan_lei-ustb,daxp-Qiao_lou_shang-Huang_shan_lei-ustb.wav,amateur,“谯楼上二更鼓声声送听”——《荒山泪》（）,nandan,xipi,manban; yuanban; erliu; yaoban,,USTB,柳海林,“谯楼上二更鼓声声送听”——《荒山泪》（）
part2,20170506LiuHaiLin,daxp-Yi_sha_shi-Suo_lin_nang-ustb,daxp-Yi_sha_shi-Suo_lin_nang-ustb.wav,amateur,“一霎时把七情俱已昧尽”——《锁麟囊》（）,nandan,xipi,manban; kuaisanyan,,USTB,柳海林,
part2,20170506SongWeiHao,daeh-Xiao_luan_ying-Kan_yu_xun-ustb,daeh-Xiao_luan_ying-Kan_yu_xun-ustb.wav,amateur,“小鸾英你与我多亲近”——《勘玉钏》（）,nandan,erhuang,yuanban,,USTB,宋威豪,“小鸾英你与我多亲近”——《勘玉钏》（）
part2,20170506SongWeiHao,daeh-Yuan_yang_jian-Hong_lou_er-ustb,daeh-Yuan_yang_jian-Hong_lou_er-ustb.wav,amateur,“鸳鸯剑断送了手足性命”——《红楼二尤》（）,nandan,erhuang,manban,,USTB,宋威豪,“鸳鸯剑断送了手足性命”——《红楼二尤》（）
part2,20170506SongWeiHao,dafspd-Xiao_jie_ya-Hong_niang-ustb,dafspd-Xiao_jie_ya-Hong_niang-ustb.wav,amateur,“小姐呀小姐你多风采”——《红娘》（）,nandan,fansipingdiao,--,,USTB,宋威豪,“小姐呀小姐你多风采”——《红娘》（）
part2,20170506SongWeiHao,dahd-Wo_xiao_jie-Hong_niang-ustb,dahd-Wo_xiao_jie-Hong_niang-ustb.wav,amateur,“我小姐红晕上粉面”——《红娘》（）,nandan,handiao,--,,USTB,宋威豪,“我小姐红晕上粉面”——《红娘》（）
part2,20170506SongWeiHao,danbz-Yi_feng_shu-Hong_niang_ustb,danbz-Yi_feng_shu-Hong_niang_ustb.wav,amateur,“一封书倒做了婚姻媒证”——《红娘》（）,nandan,nanbangzi,--,,USTB,宋威豪,“一封书倒做了婚姻媒证”——《红娘》（）
part2,20170506SongWeiHao,daspd-Kan_xiao_jie-Hong_niang-ustb,daspd-Kan_xiao_jie-Hong_niang-ustb.wav,amateur,“看小姐作出来许多破绽”——《红娘》（）,nandan,sipingdiao,--,,USTB,宋威豪,“看小姐作出来许多破绽”——《红娘》（）
part2,20170506SongWeiHao,daspd-Ti_ren_jia-Hong_lou_er-ustb,daspd-Ti_ren_jia-Hong_lou_er-ustb.wav,amateur,“替人家守门户百无聊赖”——《红楼二尤》（）,nandan,sipingdiao,--,,USTB,宋威豪,“替人家守门户百无聊赖”——《红楼二尤》（）
part3,20171211SongRuoXuan,daxp_Qing_zao_qi_lai-Mai_shui-dxjky,teacher,professional,“清早起来什么镜子照”——《卖水》,huadan,xipi,"liushui, shuban",,Nacta,宋若萱,“清早起来什么镜子照”——《卖水》
part3,20171211SongRuoXuan,daxp_Qing_zao_qi_lai-Mai_shui-dxjky,student01,amateur,,huadan,xipi,"liushui, shuban",,北京教育科学研究院大兴实验小学,student in primary school,
part3,20171211SongRuoXuan,daxp_Qing_zao_qi_lai-Mai_shui-dxjky,student02_first_half,amateur,,huadan,xipi,"liushui, shuban",,北京教育科学研究院大兴实验小学,student in primary school,
part3,20171211SongRuoXuan,daxp_Qing_zao_qi_lai-Mai_shui-dxjky,student02,amateur,,huadan,xipi,"liushui, shuban",,北京教育科学研究院大兴实验小学,student in primary school,
part3,20171211SongRuoXuan,daxp_Qing_zao_qi_lai-Mai_shui-dxjky,student03,amateur,,huadan,xipi,"liushui, shuban",,北京教育科学研究院大兴实验小学,student in primary school,
part3,20171211SongRuoXuan,daxp_Qing_zao_qi_lai-Mai_shui-dxjky,student04,amateur,,huadan,xipi,"liushui, shuban",,北京教育科学研究院大兴实验小学,student in primary school,
part3,20171211SongRuoXuan,daxp_Qing_zao_qi_lai-Mai_shui-dxjky,student05,amateur,,huadan,xipi,"liushui, shuban",,北京教育科学研究院大兴实验小学,student in primary school,
part3,20171211SongRuoXuan,daxp_Qing_zao_qi_lai-Mai_shui-dxjky,student06,amateur,,huadan,xipi,"liushui, shuban",,北京教育科学研究院大兴实验小学,student in primary school,
part3,20171211SongRuoXuan,daxp-Fei_shi_wo-Hua_tian_cuo-dxjky,teacher,professional,“非是我嘱咐叮咛把话讲”——《花田错》,huadan,xipi,liushui,,Nacta,宋若萱,“非是我嘱咐叮咛把话讲”——《花田错》
part3,20171211SongRuoXuan,daxp-Fei_shi_wo-Hua_tian_cuo-dxjky,student01,amateur,,huadan,xipi,liushui,,北京教育科学研究院大兴实验小学,student in primary school,
part3,20171211SongRuoXuan,daxp-Fei_shi_wo-Hua_tian_cuo-dxjky,student02,amateur,,huadan,xipi,liushui,,北京教育科学研究院大兴实验小学,student in primary school,
